"Harvested","Processed","Round","Bay","Site","Ident","Midpoint","Side_of_Boat","Sample_ID","Quadrat","Weight_kg","Adults_75mm","Seed_26_74mm","Spat_0_25mm","Live","Dead","notes","Project","RowID","LocationID"
"7/9/2018 12:00:00 AM","7/18/2018 12:00:00 AM","Round 2","Pensacola","Trout Bayou #2","TB2MP2","MP2","Port","TB2-MP2-P4","4","0.71","0","2","15","17","0","","NRDA_PCola","1119","308183"
"7/9/2018 12:00:00 AM","7/18/2018 12:00:00 AM","Round 2","Pensacola","Trout Bayou #2","TB2MP2","MP2","Port","TB2-MP2-P5","5","0.48","0","2","8","10","0","","NRDA_PCola","1120","308183"
"7/9/2018 12:00:00 AM","7/18/2018 12:00:00 AM","Round 2","Pensacola","Trout Bayou #2","TB2MP2","MP2","Starboard","TB2-MP2-S1","1","0.91","0","7","19","26","0","","NRDA_PCola","1121","308183"
"7/9/2018 12:00:00 AM","7/18/2018 12:00:00 AM","Round 2","Pensacola","Trout Bayou #2","TB2MP2","MP2","Starboard","TB2-MP2-S2","2","1.48","0","5","34","39","0","","NRDA_PCola","1122","308183"
"7/9/2018 12:00:00 AM","7/18/2018 12:00:00 AM","Round 2","Pensacola","Trout Bayou #2","TB2MP2","MP2","Starboard","TB2-MP2-S3","3","1.19","0","8","14","22","1","","NRDA_PCola","1123","308183"
"7/9/2018 12:00:00 AM","7/18/2018 12:00:00 AM","Round 2","Pensacola","Trout Bayou #2","TB2MP2","MP2","Starboard","TB2-MP2-S4","4","1.07","0","7","18","25","0","","NRDA_PCola","1124","308183"
"7/9/2018 12:00:00 AM","7/18/2018 12:00:00 AM","Round 2","Pensacola","Trout Bayou #2","TB2MP2","MP2","Starboard","TB2-MP2-S5","5","1.53","0","6","14","20","0","","NRDA_PCola","1125","308183"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #1","WP1MP","MP1","Bow","WPB1-MP1-B1","1","2.97","0","18","7","25","3","","NRDA_PCola","1126","308186"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #1","WP1MP","MP1","Bow","WPB1-MP1-B2","2","3.31","0","16","13","29","5","","NRDA_PCola","1127","308186"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #1","WP1MP","MP1","Bow","WPB1-MP1-B3","3","2.81","0","10","12","22","6","","NRDA_PCola","1128","308186"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #1","WP1MP","MP1","Bow","WPB1-MP1-B4","4","2.34","0","18","3","21","2","","NRDA_PCola","1129","308186"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #1","WP1MP","MP1","Bow","WPB1-MP1-B5","5","2.51","0","8","8","16","4","","NRDA_PCola","1130","308186"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #1","WP1MP","MP1","Port","WPB1-MP1-P1","1","2.53","0","0","3","3","4","","NRDA_PCola","1131","308186"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #1","WP1MP","MP1","Port","WPB1-MP1-P2","2","2.5","0","0","4","4","2","","NRDA_PCola","1132","308186"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #1","WP1MP","MP1","Port","WPB1-MP1-P3","3","2.5","0","0","3","3","5","","NRDA_PCola","1133","308186"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #1","WP1MP","MP1","Port","WPB1-MP1-P4","4","2.16","0","1","7","8","1","","NRDA_PCola","1134","308186"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #1","WP1MP","MP1","Port","WPB1-MP1-P5","5","2.81","0","4","5","9","1","","NRDA_PCola","1135","308186"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #1","WP1MP","MP1","Starboard","WPB1-MP1-S1","1","2.34","0","10","4","14","2","","NRDA_PCola","1136","308186"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #1","WP1MP","MP1","Starboard","WPB1-MP1-S2","2","2.26","0","13","13","26","4","","NRDA_PCola","1137","308186"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #1","WP1MP","MP1","Starboard","WPB1-MP1-S3","3","2.18","0","13","7","20","2","","NRDA_PCola","1138","308186"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #1","WP1MP","MP1","Starboard","WPB1-MP1-S4","4","3.09","0","2","13","15","3","","NRDA_PCola","1139","308186"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #1","WP1MP","MP1","Starboard","WPB1-MP1-S5","5","3.15","0","5","13","18","8","","NRDA_PCola","1140","308186"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #2","WP2MP","MP1","Bow","WPB2-MP1-B1","1","3.84","0","25","24","49","2","","NRDA_PCola","1141","308187"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #2","WP2MP","MP1","Bow","WPB2-MP1-B2","2","3.54","0","11","15","26","1","","NRDA_PCola","1142","308187"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #2","WP2MP","MP1","Bow","WPB2-MP1-B3","3","4.23","0","12","17","29","1","","NRDA_PCola","1143","308187"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #2","WP2MP","MP1","Bow","WPB2-MP1-B4","4","2.75","0","13","14","27","3","","NRDA_PCola","1144","308187"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #2","WP2MP","MP1","Bow","WPB2-MP1-B5","5","2.89","0","8","12","20","2","","NRDA_PCola","1145","308187"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #2","WP2MP","MP1","Port","WPB2-MP1-P1","1","3.27","0","7","16","23","6","","NRDA_PCola","1146","308187"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #2","WP2MP","MP1","Port","WPB2-MP1-P2","2","3.97","0","7","15","22","4","","NRDA_PCola","1147","308187"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #2","WP2MP","MP1","Port","WPB2-MP1-P3","3","3.69","0","13","8","21","7","","NRDA_PCola","1148","308187"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #2","WP2MP","MP1","Port","WPB2-MP1-P4","4","4.75","0","13","15","28","7","","NRDA_PCola","1149","308187"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #2","WP2MP","MP1","Port","WPB2-MP1-P5","5","3.3","0","13","18","31","4","","NRDA_PCola","1150","308187"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #2","WP2MP","MP1","Starboard","WPB2-MP1-S1","1","3.69","0","11","7","18","3","","NRDA_PCola","1151","308187"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #2","WP2MP","MP1","Starboard","WPB2-MP1-S2","2","2.05","0","3","0","3","1","","NRDA_PCola","1152","308187"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #2","WP2MP","MP1","Starboard","WPB2-MP1-S3","3","2.6","0","7","7","14","0","","NRDA_PCola","1153","308187"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #2","WP2MP","MP1","Starboard","WPB2-MP1-S4","4","3.03","0","3","14","17","0","","NRDA_PCola","1154","308187"
"7/11/2018 12:00:00 AM","7/11/2018 12:00:00 AM","Round 2","Pensacola","White Point Bar #2","WP2MP","MP1","Starboard","WPB2-MP1-S5","5","2.51","0","5","4","9","2","","NRDA_PCola","1155","308187"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","Newman Bayou Bar","NBBMP","MP1","Starboard","NB-MP1-S1","1","2.1","3","11","42","56","17","","NRDA_STA","1156","308167"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","Newman Bayou Bar","NBBMP","MP1","Starboard","NB-MP1-S2","2","3.23","0","7","20","27","2","","NRDA_STA","1157","308167"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","Newman Bayou Bar","NBBMP","MP1","Starboard","NB-MP1-S3","3","2.48","0","5","9","14","0","","NRDA_STA","1158","308167"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","Newman Bayou Bar","NBBMP","MP1","Starboard","NB-MP1-S4","4","1.48","1","5","14","20","2","","NRDA_STA","1159","308167"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","Newman Bayou Bar","NBBMP","MP1","Starboard","NB-MP1-S5","5","0.78","0","8","4","12","1","","NRDA_STA","1160","308167"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","Newman Bayou Bar","NBBMP","MP1","Port","NB-MP1-P1","1","3.31","0","28","30","58","14","","NRDA_STA","1161","308167"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","Newman Bayou Bar","NBBMP","MP1","Port","NB-MP1-P2","2","4.68","0","8","9","17","2","","NRDA_STA","1162","308167"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","Newman Bayou Bar","NBBMP","MP1","Port","NB-MP1-P3","3","3.72","0","12","25","37","6","","NRDA_STA","1163","308167"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","Newman Bayou Bar","NBBMP","MP1","Port","NB-MP1-P4","4","2.26","0","4","6","10","1","","NRDA_STA","1164","308167"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","Newman Bayou Bar","NBBMP","MP1","Port","NB-MP1-P5","5","3.81","0","7","9","16","4","","NRDA_STA","1165","308167"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","Newman Bayou Bar","NBBMP","MP1","Bow","NB-MP1-B1","1","1.3","0","0","2","2","0","","NRDA_STA","1166","308167"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","Newman Bayou Bar","NBBMP","MP1","Bow","NB-MP1-B2","2","1.19","0","3","2","5","1","","NRDA_STA","1167","308167"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","Newman Bayou Bar","NBBMP","MP1","Bow","NB-MP1-B3","3","2.02","4","10","7","21","2","","NRDA_STA","1168","308167"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","Newman Bayou Bar","NBBMP","MP1","Bow","NB-MP1-B4","4","1.91","0","5","3","8","0","","NRDA_STA","1169","308167"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","Newman Bayou Bar","NBBMP","MP1","Bow","NB-MP1-B5","5","0.87","0","3","4","7","1","","NRDA_STA","1170","308167"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","East of Power Lines Ridge","EPLMP","MP1","Port","EPL-MP1-P1","1","2.14","2","15","91","108","8","","NRDA_STA","1171","308150"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","East of Power Lines Ridge","EPLMP","MP1","Port","EPL-MP1-P2","2","2.87","0","14","128","142","15","","NRDA_STA","1172","308150"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","East of Power Lines Ridge","EPLMP","MP1","Port","EPL-MP1-P3","3","1.4","0","6","40","46","3","","NRDA_STA","1173","308150"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","East of Power Lines Ridge","EPLMP","MP1","Port","EPL-MP1-P4","4","2.6","0","31","121","152","14","","NRDA_STA","1174","308150"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","East of Power Lines Ridge","EPLMP","MP1","Port","EPL-MP1-P5","5","1.46","0","6","57","63","4","","NRDA_STA","1175","308150"
"4/12/2018 12:00:00 AM","4/16/2018 12:00:00 AM","Round 2","St. Andrews","East of Power Lines Ridge","EPLMP","MP1","Starboard","EPL-MP1-S1","1","2.21","2","21","113","136","17","","NRDA_STA","1176","308150"
"4/12/2018 12:00:00 AM","4/16/2018 12:00:00 AM","Round 2","St. Andrews","East of Power Lines Ridge","EPLMP","MP1","Starboard","EPL-MP1-S2","2","2.56","3","27","136","166","38","","NRDA_STA","1177","308150"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","East of Power Lines Ridge","EPLMP","MP1","Starboard","EPL-MP1-S3","3","3.05","1","16","141","158","24","","NRDA_STA","1178","308150"
"4/12/2018 12:00:00 AM","4/13/2018 12:00:00 AM","Round 2","St. Andrews","East of Power Lines Ridge","EPLMP","MP1","Starboard","EPL-MP1-S4","4","2.9","0","13","116","129","16","","NRDA_STA","1179","308150"
"4/12/2018 12:00:00 AM","4/16/2018 12:00:00 AM","Round 2","St. Andrews","East of Power Lines Ridge","EPLMP","MP1","Starboard","EPL-MP1-S5","5","2.37","2","23","129","154","18","","NRDA_STA","1180","308150"
"4/12/2018 12:00:00 AM","4/16/2018 12:00:00 AM","Round 2","St. Andrews","East of Power Lines Ridge","EPLMP","MP1","Bow","EPL-MP1-B1","1","3.98","1","37","157","195","18","","NRDA_STA","1181","308150"
"4/12/2018 12:00:00 AM","4/16/2018 12:00:00 AM","Round 2","St. Andrews","East of Power Lines Ridge","EPLMP","MP1","Bow","EPL-MP1-B2","2","3.81","0","24","159","183","23","","NRDA_STA","1182","308150"
"4/12/2018 12:00:00 AM","4/16/2018 12:00:00 AM","Round 2","St. Andrews","East of Power Lines Ridge","EPLMP","MP1","Bow","EPL-MP1-B3","3","3.79","0","27","219","246","10","","NRDA_STA","1183","308150"
"4/12/2018 12:00:00 AM","4/16/2018 12:00:00 AM","Round 2","St. Andrews","East of Power Lines Ridge","EPLMP","MP1","Bow","EPL-MP1-B4","4","5.17","2","44","223","269","21","","NRDA_STA","1184","308150"
"4/12/2018 12:00:00 AM","4/16/2018 12:00:00 AM","Round 2","St. Andrews","East of Power Lines Ridge","EPLMP","MP1","Bow","EPL-MP1-B5","5","4.07","0","36","171","207","10","","NRDA_STA","1185","308150"
"4/12/2018 12:00:00 AM","4/17/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP1","Port","WBP-MP1-P1","1","5.15","0","0","148","148","8","","NRDA_STA","1186","308184"
"4/12/2018 12:00:00 AM","4/17/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP1","Port","WBP-MP1-P2","2","4.37","0","4","115","119","12","","NRDA_STA","1187","308184"
"4/12/2018 12:00:00 AM","4/17/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP1","Port","WBP-MP1-P3","3","4.25","0","4","100","104","7","","NRDA_STA","1188","308184"
"4/12/2018 12:00:00 AM","4/17/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP1","Port","WBP-MP1-P4","4","5.11","0","4","136","140","13","","NRDA_STA","1189","308184"
"4/12/2018 12:00:00 AM","4/17/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP1","Port","WBP-MP1-P5","5","3.05","0","0","81","81","6","","NRDA_STA","1190","308184"
"4/12/2018 12:00:00 AM","4/17/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP1","Starboard","WBP-MP1-S1","1","4","0","4","153","157","16","","NRDA_STA","1191","308184"
"4/12/2018 12:00:00 AM","4/17/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP1","Starboard","WBP-MP1-S2","2","4.12","0","1","75","76","24","","NRDA_STA","1192","308184"
"4/12/2018 12:00:00 AM","4/17/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP1","Starboard","WBP-MP1-S3","3","6.22","0","15","218","233","12","","NRDA_STA","1193","308184"
"4/12/2018 12:00:00 AM","4/17/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP1","Starboard","WBP-MP1-S4","4","7.12","0","22","184","206","7","","NRDA_STA","1194","308184"
"4/12/2018 12:00:00 AM","4/17/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP1","Starboard","WBP-MP1-S5","5","7.27","0","23","181","204","14","","NRDA_STA","1195","308184"
"4/12/2018 12:00:00 AM","4/18/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP1","Bow","WBP-MP1-B1","1","4.07","0","3","87","90","6","","NRDA_STA","1196","308184"
"4/12/2018 12:00:00 AM","4/18/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP1","Bow","WBP-MP1-B2","2","4.19","0","5","94","99","3","","NRDA_STA","1197","308184"
"4/12/2018 12:00:00 AM","4/18/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP1","Bow","WBP-MP1-B3","3","6.06","0","28","168","196","3","","NRDA_STA","1198","308184"
"4/12/2018 12:00:00 AM","4/18/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP1","Bow","WBP-MP1-B4","4","3.27","0","7","71","78","4","","NRDA_STA","1199","308184"
"4/12/2018 12:00:00 AM","4/18/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP1","Bow","WBP-MP1-B5","5","5.39","0","16","155","171","9","","NRDA_STA","1200","308184"
"4/12/2018 12:00:00 AM","4/18/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP2","MP2","Starboard","WBP-MP2-S1","1","3.08","0","2","117","119","7","","NRDA_STA","1201","308185"
"4/12/2018 12:00:00 AM","4/18/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP2","Starboard","WBP-MP2-S2","2","3.33","0","0","92","92","14","","NRDA_STA","1202","308184"
"4/12/2018 12:00:00 AM","4/18/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP2","MP2","Starboard","WBP-MP2-S3","3","0.51","0","0","5","5","0","","NRDA_STA","1203","308185"
"4/12/2018 12:00:00 AM","4/18/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP2","Starboard","WBP-MP2-S4","4","4.89","0","2","166","168","6","","NRDA_STA","1204","308184"
"4/12/2018 12:00:00 AM","4/18/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP2","MP2","Starboard","WBP-MP2-S5","5","5.16","0","2","146","148","6","","NRDA_STA","1205","308185"
"4/12/2018 12:00:00 AM","4/18/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP2","Port","WBP-MP2-P1","1","3.55","0","6","132","138","11","","NRDA_STA","1206","308184"
"4/12/2018 12:00:00 AM","4/18/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP2","MP2","Port","WBP-MP2-P2","2","5.47","0","5","147","152","8","","NRDA_STA","1207","308185"
"4/12/2018 12:00:00 AM","4/24/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP2","Port","WBP-MP2-P3","3","3.89","0","2","77","79","6","","NRDA_STA","1208","308184"
"4/12/2018 12:00:00 AM","4/24/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP2","MP2","Port","WBP-MP2-P4","4","6.1","0","1","97","98","26","","NRDA_STA","1209","308185"
"4/12/2018 12:00:00 AM","4/24/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP2","Port","WBP-MP2-P5","5","5.55","0","3","107","110","6","","NRDA_STA","1210","308184"
"4/12/2018 12:00:00 AM","4/24/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP2","MP2","Bow","WBP-MP2-B1","1","4.08","0","7","100","107","8","","NRDA_STA","1211","308185"
"4/12/2018 12:00:00 AM","4/24/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP2","Bow","WBP-MP2-B2","2","5.06","0","13","163","176","13","","NRDA_STA","1212","308184"
"4/12/2018 12:00:00 AM","4/24/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP2","MP2","Bow","WBP-MP2-B3","3","3.24","0","9","62","71","5","","NRDA_STA","1213","308185"
"4/12/2018 12:00:00 AM","4/24/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP1","MP2","Bow","WBP-MP2-B4","4","4.9","0","16","152","168","4","","NRDA_STA","1214","308184"
"4/12/2018 12:00:00 AM","4/18/2018 12:00:00 AM","Round 2","St. Andrews","West Bay Point","WBPMP2","MP2","Bow","WBP-MP2-B5","5","4.38","0","9","178","187","4","","NRDA_STA","1215","308185"
"5/8/2018 12:00:00 AM","5/31/2018 12:00:00 AM","Round 2","St. Andrews","Crooked Creek Point","CCPMP","MP1","Bow","CCP-MP1-B1","1","2.95","1","16","29","46","3","","NRDA_STA","1216","308134"
"5/8/2018 12:00:00 AM","5/31/2018 12:00:00 AM","Round 2","St. Andrews","Crooked Creek Point","CCPMP","MP1","Bow","CCP-MP1-B2","2","1.87","2","12","8","22","5","","NRDA_STA","1217","308134"
"5/8/2018 12:00:00 AM","5/31/2018 12:00:00 AM","Round 2","St. Andrews","Crooked Creek Point","CCPMP","MP1","Bow","CCP-MP1-B3","3","0.7","0","0","3","3","1","","NRDA_STA","1218","308134"
"5/8/2018 12:00:00 AM","5/31/2018 12:00:00 AM","Round 2","St. Andrews","Crooked Creek Point","CCPMP","MP1","Bow","CCP-MP1-B4","4","2.35","0","23","26","49","1","","NRDA_STA","1219","308134"
"5/8/2018 12:00:00 AM","5/31/2018 12:00:00 AM","Round 2","St. Andrews","Crooked Creek Point","CCPMP","MP1","Bow","CCP-MP1-B5","5","1.75","0","10","20","30","0","","NRDA_STA","1220","308134"
"5/8/2018 12:00:00 AM","5/31/2018 12:00:00 AM","Round 2","St. Andrews","Crooked Creek Point","CCPMP","MP1","Port","CCP-MP1-P1","1","2.62","2","20","22","44","10","","NRDA_STA","1221","308134"
"5/8/2018 12:00:00 AM","5/31/2018 12:00:00 AM","Round 2","St. Andrews","Crooked Creek Point","CCPMP","MP1","Port","CCP-MP1-P2","2","3.23","0","12","20","32","0","","NRDA_STA","1222","308134"
"5/8/2018 12:00:00 AM","5/31/2018 12:00:00 AM","Round 2","St. Andrews","Crooked Creek Point","CCPMP","MP1","Port","CCP-MP1-P3","3","1.69","0","7","15","22","0","","NRDA_STA","1223","308134"
"5/8/2018 12:00:00 AM","5/31/2018 12:00:00 AM","Round 2","St. Andrews","Crooked Creek Point","CCPMP","MP1","Port","CCP-MP1-P4","4","2.54","0","10","18","28","2","","NRDA_STA","1224","308134"
"5/8/2018 12:00:00 AM","5/31/2018 12:00:00 AM","Round 2","St. Andrews","Crooked Creek Point","CCPMP","MP1","Port","CCP-MP1-P5","5","2.14","1","6","36","43","4","","NRDA_STA","1225","308134"
"5/8/2018 12:00:00 AM","5/31/2018 12:00:00 AM","Round 2","St. Andrews","Crooked Creek Point","CCPMP","MP1","Starboard","CCP-MP1-S1","1","1","0","5","11","16","0","","NRDA_STA","1226","308134"
"5/8/2018 12:00:00 AM","5/31/2018 12:00:00 AM","Round 2","St. Andrews","Crooked Creek Point","CCPMP","MP1","Starboard","CCP-MP1-S2","2","1.6","1","13","15","29","1","","NRDA_STA","1227","308134"
"5/8/2018 12:00:00 AM","5/31/2018 12:00:00 AM","Round 2","St. Andrews","Crooked Creek Point","CCPMP","MP1","Starboard","CCP-MP1-S3","3","2.05","0","7","13","20","3","","NRDA_STA","1228","308134"
"5/8/2018 12:00:00 AM","5/31/2018 12:00:00 AM","Round 2","St. Andrews","Crooked Creek Point","CCPMP","MP1","Starboard","CCP-MP1-S4","4","1.69","0","10","27","37","10","","NRDA_STA","1229","308134"
"5/8/2018 12:00:00 AM","5/31/2018 12:00:00 AM","Round 2","St. Andrews","Crooked Creek Point","CCPMP","MP1","Starboard","CCP-MP1-S5","5","0.76","0","2","6","8","3","","NRDA_STA","1230","308134"
"5/14/2018 12:00:00 AM","5/29/2018 12:00:00 AM","Round 2","St. Andrews","Goose Point ","GPMP","MP1","Starboard","GP-MP1-S1","1","5.53","1","42","118","161","5","","NRDA_STA","1231","308156"
"5/14/2018 12:00:00 AM","5/29/2018 12:00:00 AM","Round 2","St. Andrews","Goose Point ","GPMP","MP1","Starboard","GP-MP1-S2","2","5.57","0","26","66","92","3","","NRDA_STA","1232","308156"
"5/14/2018 12:00:00 AM","5/30/2018 12:00:00 AM","Round 2","St. Andrews","Goose Point ","GPMP","MP1","Starboard","GP-MP1-S3","3","4.5","0","38","62","100","6","","NRDA_STA","1233","308156"
"5/14/2018 12:00:00 AM","5/30/2018 12:00:00 AM","Round 2","St. Andrews","Goose Point ","GPMP","MP1","Starboard","GP-MP1-S4","4","6.11","7","46","135","188","7","","NRDA_STA","1234","308156"
"5/14/2018 12:00:00 AM","5/30/2018 12:00:00 AM","Round 2","St. Andrews","Goose Point ","GPMP","MP1","Starboard","GP-MP1-S5","5","4.78","0","33","40","73","2","","NRDA_STA","1235","308156"
"5/14/2018 12:00:00 AM","5/30/2018 12:00:00 AM","Round 2","St. Andrews","Goose Point ","GPMP","MP1","Bow","GP-MP1-B1","1","1.23","0","9","25","34","3","","NRDA_STA","1236","308156"
"5/14/2018 12:00:00 AM","5/30/2018 12:00:00 AM","Round 2","St. Andrews","Goose Point ","GPMP","MP1","Bow","GP-MP1-B2","2","0.86","2","22","35","59","4","","NRDA_STA","1237","308156"
"5/14/2018 12:00:00 AM","5/30/2018 12:00:00 AM","Round 2","St. Andrews","Goose Point ","GPMP","MP1","Bow","GP-MP1-B3","3","2.28","3","16","50","69","2","","NRDA_STA","1238","308156"
"5/14/2018 12:00:00 AM","5/30/2018 12:00:00 AM","Round 2","St. Andrews","Goose Point ","GPMP","MP1","Bow","GP-MP1-B4","4","1.43","0","14","22","36","2","","NRDA_STA","1239","308156"
"5/14/2018 12:00:00 AM","5/30/2018 12:00:00 AM","Round 2","St. Andrews","Goose Point ","GPMP","MP1","Bow","GP-MP1-B5","5","0.15","0","0","5","5","1","","NRDA_STA","1240","308156"
"5/14/2018 12:00:00 AM","5/30/2018 12:00:00 AM","Round 2","St. Andrews","Goose Point ","GPMP","MP1","Port","GP-MP1-P1","1","6.35","1","60","141","202","13","","NRDA_STA","1241","308156"
"5/14/2018 12:00:00 AM","5/30/2018 12:00:00 AM","Round 2","St. Andrews","Goose Point ","GPMP","MP1","Port","GP-MP1-P2","2","6.22","0","64","93","157","10","","NRDA_STA","1242","308156"
