"Date","Bay","Site","Quadrat","Weight","Legal","Sublegal","Spat","Total_Live","Total_Dead","Month","Day","Year","Full_year","Period","season"
"5/14/2018 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",4,4.52,1,91,51,143,11,5,14,2018,"2018-05-14",7,"Summer"
"5/14/2018 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",5,5.84,4,104,47,155,23,5,14,2018,"2018-05-14",7,"Summer"
"5/14/2018 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",1,8.02,5,127,93,225,17,5,14,2018,"2018-05-14",7,"Summer"
"5/14/2018 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",2,7.02,9,121,73,203,26,5,14,2018,"2018-05-14",7,"Summer"
"5/14/2018 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",3,6.34,0,88,60,148,12,5,14,2018,"2018-05-14",7,"Summer"
"5/14/2018 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",4,7.14,9,127,67,203,7,5,14,2018,"2018-05-14",7,"Summer"
"5/14/2018 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",5,8.76,5,134,104,243,8,5,14,2018,"2018-05-14",7,"Summer"
"5/14/2018 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",1,3.28,2,71,46,119,16,5,14,2018,"2018-05-14",7,"Summer"
"5/14/2018 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",2,4.11,1,120,66,187,19,5,14,2018,"2018-05-14",7,"Summer"
"5/14/2018 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",3,4.03,2,97,56,155,7,5,14,2018,"2018-05-14",7,"Summer"
"5/14/2018 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",4,3.31,4,65,37,106,9,5,14,2018,"2018-05-14",7,"Summer"
"5/14/2018 12:00:00 AM","St. Andrews","Off Little Oyster Bar Ridge",5,5.32,4,126,73,203,14,5,14,2018,"2018-05-14",7,"Summer"
"11/21/2019 12:00:00 AM","Pensacola","East River #3",1,1.15,0,3,5,8,3,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #3",2,0.81,0,3,4,7,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #3",3,1.24,1,2,2,5,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #3",4,2.19,1,19,8,28,2,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #3",5,1.72,0,14,10,24,3,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #3",1,1.37,0,5,4,9,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #3",2,1.43,0,7,6,13,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #3",3,1.66,0,6,4,10,1,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #3",4,4.61,0,25,13,38,7,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #3",5,4.88,0,18,18,36,2,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #3",1,1.8,0,8,7,15,3,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #3",2,1.95,0,10,10,20,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #3",3,2.02,1,15,11,27,3,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #3",4,1.81,0,5,10,15,1,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #3",5,1.63,0,4,4,8,1,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #2",1,5.68,0,28,63,91,11,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #2",2,6.08,0,11,43,54,9,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #2",3,4.41,0,15,39,54,3,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #2",4,4.75,0,24,46,70,2,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #2",5,9.27,0,14,76,90,12,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #2",1,2.28,0,14,55,69,3,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #2",2,1.98,0,20,37,57,2,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #2",3,4.48,0,25,63,88,9,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #2",4,3.13,0,13,47,60,3,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #2",5,3.71,0,14,53,67,3,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #2",1,1.81,0,11,25,36,7,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #2",2,1.95,0,13,20,33,3,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #2",3,1.98,0,9,31,40,2,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #2",4,2.25,0,10,31,41,1,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #2",5,2.52,1,15,22,38,1,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",1,0,0,0,0,0,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",2,0,0,0,0,0,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",3,0.12,0,0,0,0,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",4,0.12,0,1,0,1,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",5,0.24,0,2,1,3,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",1,0.19,0,1,2,3,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",2,0,0,0,0,0,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",3,0,0,0,0,0,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",4,0.25,1,0,0,1,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",5,0.19,0,0,2,2,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",1,0.24,1,0,0,1,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",2,0.08,0,0,0,0,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",3,0.3,1,1,0,2,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",4,0.39,2,1,0,3,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",5,0,0,0,0,0,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",1,3.8,0,17,15,32,1,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",2,3.09,0,20,34,54,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",3,3.82,0,14,22,36,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",4,3.58,0,17,24,41,2,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",5,4.25,0,30,80,110,6,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",1,3.94,0,27,32,59,2,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",2,3.58,0,25,31,56,2,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",3,2.14,0,18,55,73,3,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",4,2.29,0,18,48,66,0,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",5,2.25,0,23,41,64,7,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",1,2.44,0,16,33,49,3,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",2,2.6,1,22,23,46,1,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",3,2.71,0,22,34,56,3,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",4,2.85,0,14,27,41,4,11,21,2019,"2019-11-21",10,"Winter"
"11/21/2019 12:00:00 AM","Pensacola","East River #1",5,3.29,0,28,30,58,1,11,21,2019,"2019-11-21",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Half Moon Bar",1,2.46,0,0,9,9,3,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Half Moon Bar",2,1.88,0,0,3,3,1,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Half Moon Bar",3,2.6,0,0,9,9,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Half Moon Bar",4,2.37,0,0,4,4,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Half Moon Bar",5,2.19,0,0,11,11,1,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Half Moon Bar",1,2.4,0,0,11,11,3,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Half Moon Bar",2,3.05,0,0,6,6,1,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Half Moon Bar",3,4.08,0,0,8,8,3,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Half Moon Bar",4,3.43,0,0,8,8,9,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Half Moon Bar",5,3.9,0,0,7,7,3,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Half Moon Bar",1,3.4,0,0,17,17,6,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Half Moon Bar",2,3.54,0,0,16,16,2,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Half Moon Bar",3,3.91,0,0,16,16,3,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Half Moon Bar",4,4.05,0,0,10,10,8,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Half Moon Bar",5,4.55,0,0,12,12,3,11,20,2019,"2019-11-20",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #1",1,2.29,0,0,1,1,1,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #1",2,2.79,0,0,1,1,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #1",3,3.48,0,0,2,2,4,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #1",4,3.42,0,0,4,4,15,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #1",5,2.46,0,0,6,6,12,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #1",1,2.07,0,0,2,2,1,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #1",2,2.83,0,0,6,6,3,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #1",3,1.98,0,0,4,4,3,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #1",4,2.7,0,0,4,4,12,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #1",5,2.06,0,0,11,11,10,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #1",1,2.56,0,0,9,9,14,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #1",2,2.11,0,0,10,10,22,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #1",3,2.91,0,0,5,5,2,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #1",4,2.46,0,0,27,27,51,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #1",5,3.22,0,0,4,4,15,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Trout Bayou #1",1,0,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Trout Bayou #1",2,0,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Trout Bayou #1",3,0,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Trout Bayou #1",4,0.29,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Trout Bayou #1",5,0,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Trout Bayou #1",1,0,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Trout Bayou #1",2,0,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Trout Bayou #1",3,0.33,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Trout Bayou #1",4,0,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Trout Bayou #1",5,0,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Trout Bayou #1",1,0,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Trout Bayou #1",2,0,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Trout Bayou #1",3,0,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Trout Bayou #1",4,0,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Trout Bayou #1",5,0,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #2",1,0.62,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #2",2,0.87,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #2",3,1.3,0,0,3,3,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #2",4,0.92,0,0,1,1,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #2",5,1.29,0,0,1,1,1,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #2",1,1.41,0,0,2,2,9,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #2",2,0.93,0,0,0,0,2,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #2",3,0.93,0,0,1,1,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #2",4,0.84,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #2",5,0.78,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #2",1,0.9,0,0,2,2,1,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #2",2,0.93,0,0,1,1,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #2",3,0.82,0,0,0,0,0,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #2",4,1.03,0,0,0,0,1,11,18,2019,"2019-11-18",10,"Winter"
"11/18/2019 12:00:00 AM","Pensacola","Boathouse Lumps #2",5,0.98,0,0,1,1,0,11,18,2019,"2019-11-18",10,"Winter"
"11/19/2019 12:00:00 AM","Pensacola","Point No Point Bar",1,0.2,0,1,2,3,0,11,19,2019,"2019-11-19",10,"Winter"
"11/19/2019 12:00:00 AM","Pensacola","Point No Point Bar",2,0.17,0,1,1,2,0,11,19,2019,"2019-11-19",10,"Winter"
"11/19/2019 12:00:00 AM","Pensacola","Point No Point Bar",3,0.12,0,0,0,0,0,11,19,2019,"2019-11-19",10,"Winter"
"11/19/2019 12:00:00 AM","Pensacola","Point No Point Bar",4,0.26,0,2,0,2,0,11,19,2019,"2019-11-19",10,"Winter"
"11/19/2019 12:00:00 AM","Pensacola","Point No Point Bar",5,0.44,0,3,4,7,0,11,19,2019,"2019-11-19",10,"Winter"
"11/19/2019 12:00:00 AM","Pensacola","Point No Point Bar",1,0.54,0,3,3,6,0,11,19,2019,"2019-11-19",10,"Winter"
"11/19/2019 12:00:00 AM","Pensacola","Point No Point Bar",2,0.61,0,7,1,8,0,11,19,2019,"2019-11-19",10,"Winter"
"11/19/2019 12:00:00 AM","Pensacola","Point No Point Bar",3,0.41,0,3,3,6,4,11,19,2019,"2019-11-19",10,"Winter"
"11/19/2019 12:00:00 AM","Pensacola","Point No Point Bar",4,0.32,0,0,0,0,0,11,19,2019,"2019-11-19",10,"Winter"
"11/19/2019 12:00:00 AM","Pensacola","Point No Point Bar",5,0.63,0,3,2,5,0,11,19,2019,"2019-11-19",10,"Winter"
"11/19/2019 12:00:00 AM","Pensacola","Point No Point Bar",1,0.44,0,1,4,5,0,11,19,2019,"2019-11-19",10,"Winter"
"11/19/2019 12:00:00 AM","Pensacola","Point No Point Bar",2,0.55,0,5,7,12,0,11,19,2019,"2019-11-19",10,"Winter"
"11/19/2019 12:00:00 AM","Pensacola","Point No Point Bar",3,0.3,0,3,1,4,0,11,19,2019,"2019-11-19",10,"Winter"
"11/19/2019 12:00:00 AM","Pensacola","Point No Point Bar",4,0.37,0,0,1,1,0,11,19,2019,"2019-11-19",10,"Winter"
"11/19/2019 12:00:00 AM","Pensacola","Point No Point Bar",5,0.3,0,0,1,1,0,11,19,2019,"2019-11-19",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Square Bar",1,1.92,0,0,0,0,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Square Bar",2,1.4,0,0,0,0,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Square Bar",3,1.69,0,0,0,0,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Square Bar",4,1.45,0,0,0,0,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Square Bar",5,1.81,0,0,0,0,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Square Bar",1,4.9,0,0,0,0,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Square Bar",2,3.83,0,0,0,0,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Square Bar",3,1.83,0,0,0,0,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Square Bar",4,2.68,0,0,0,0,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Square Bar",5,2.3,0,0,0,0,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Square Bar",1,2.9,0,0,0,0,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Square Bar",2,2.67,0,0,0,0,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Square Bar",3,2.42,0,0,0,0,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Square Bar",4,3.01,0,0,0,0,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Square Bar",5,2.26,0,0,0,0,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Big John Bar",1,2.01,1,14,12,27,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Big John Bar",2,1.94,0,15,31,46,1,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Big John Bar",3,3,0,21,42,63,5,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Big John Bar",4,2.21,2,18,11,31,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Big John Bar",5,2.21,1,10,23,34,3,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Big John Bar",1,4.12,0,22,16,38,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Big John Bar",2,3.33,0,15,39,54,2,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Big John Bar",3,2.95,1,23,19,43,3,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Big John Bar",4,2.61,1,26,53,80,1,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Big John Bar",5,2.7,0,10,37,47,5,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Big John Bar",1,2.67,0,20,19,39,1,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Big John Bar",2,3.34,0,12,18,30,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Big John Bar",3,2.01,0,15,11,26,1,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Big John Bar",4,1.13,0,8,8,16,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","Big John Bar",5,0.64,0,3,7,10,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #1",1,2.11,0,20,22,42,2,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #1",2,1.96,0,11,26,37,2,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #1",3,2.27,0,16,12,28,1,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #1",4,2.1,0,11,11,22,1,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #1",5,2.1,0,31,21,52,2,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #1",1,2.06,0,23,14,37,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #1",2,2.11,0,6,21,27,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #1",3,2.82,0,14,10,24,2,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #1",4,4.05,0,15,20,35,2,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #1",5,4.37,0,14,25,39,2,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #1",1,3.44,0,16,36,52,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #1",2,3.83,0,37,22,59,1,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #1",3,3.64,0,28,33,61,2,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #1",4,3.4,0,10,26,36,1,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #1",5,4.28,0,31,23,54,2,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #2",1,1.77,0,27,20,47,2,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #2",2,2.85,0,8,39,47,0,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #2",3,3.44,0,35,49,84,1,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #2",4,2,0,10,34,44,4,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #2",5,2.15,0,36,27,63,1,11,20,2019,"2019-11-20",10,"Winter"
"11/20/2019 12:00:00 AM","Pensacola","White Point Bar #2",1,1.79,0,11,25,36,3,11,20,2019,"2019-11-20",10,"Winter"
