"Bay","Site","Quadrat","Weight_kg","Adults","Seed","Spat","Total Live","Total Dead","Month","Day","Year","Date","Period","Season"
"Apalachicola","Cat Point",4,0.71,0,0,2,2,1,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Cat Point",5,0.78,0,0,1,1,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Cat Point",1,0.8,0,0,4,4,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Cat Point",2,2.98,0,1,4,5,3,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Cat Point",3,0.89,0,0,1,1,2,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Cat Point",4,1.94,0,0,4,4,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Cat Point",5,1.18,0,0,1,1,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Cat Point",1,1.65,0,0,4,4,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Cat Point",2,0.65,0,0,0,0,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Cat Point",3,0.78,0,1,4,5,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Cat Point",4,1.4,0,0,2,2,1,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Cat Point",5,1.79,0,0,1,1,1,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Dry Bar",1,0.91,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",2,0.61,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",3,0.96,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",4,0.55,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",5,1.21,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",1,0.95,0,0,1,1,2,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",2,0.71,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",3,0.57,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",4,0.38,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",5,0.87,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",1,0.56,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",2,0.52,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",3,0.61,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",4,1.07,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",5,0.52,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",1,0.64,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",2,0.38,0,0,3,3,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",3,0.31,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",4,0.31,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",5,0.44,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",1,1.39,0,0,2,2,1,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",2,2.45,0,1,3,4,1,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",3,2.29,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",4,0.44,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",5,0.53,0,0,4,4,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",1,1,0,0,2,2,1,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",2,0.78,0,0,2,2,1,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",3,0.89,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",4,1.77,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",5,0.72,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",1,0.64,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",2,0.72,0,0,0,0,1,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",3,0.8,0,0,2,2,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",4,1.03,0,0,3,3,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",5,0.94,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",1,0.73,0,0,2,2,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",2,1.98,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",3,0.84,0,0,2,2,1,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",4,1.01,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",5,1.01,0,0,7,7,3,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",1,1.04,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",2,0.5,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",3,0.73,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",4,1.07,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",5,0.77,0,0,1,1,2,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",1,0.37,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",2,2.22,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",3,0.78,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",4,1.42,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",5,1.2,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",1,1.81,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",2,0.55,0,0,1,1,1,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",3,0.98,0,0,1,1,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",4,1,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",5,0.86,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",1,1.45,0,0,2,2,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",2,0.64,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",3,0.71,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",4,1.05,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Dry Bar",5,0.64,0,0,0,0,0,10,28,2019,2019-10-28,10,"Winter"
"Apalachicola","Eleven Mile",1,0.82,0,1,3,4,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",2,0.56,0,0,1,1,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",3,0.56,0,0,2,2,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",4,0.81,0,0,0,0,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",5,1.21,0,0,2,2,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",1,1.9,0,1,2,3,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",2,2.13,0,1,4,5,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",3,1.07,0,1,0,1,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",4,1.31,0,0,0,0,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",5,1.39,0,1,0,1,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",1,1.53,0,0,4,4,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",2,1.33,0,2,6,8,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",3,0.59,0,0,1,1,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",4,1.68,0,0,1,1,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",5,1.78,0,0,2,2,1,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",1,1.74,0,1,4,5,1,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",2,1.87,0,0,3,3,4,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",3,0.87,0,0,0,0,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",4,2.59,0,0,4,4,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",5,1.28,0,0,4,4,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",1,2.48,0,0,4,4,1,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",2,2.48,0,0,7,7,2,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",3,3.88,0,0,1,1,1,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",4,2.73,0,0,1,1,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",5,3.5,0,1,4,5,2,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",1,4.15,0,0,7,7,2,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",2,5.11,0,0,20,20,4,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",3,3.26,0,1,9,10,2,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",4,4.84,0,1,5,6,0,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Eleven Mile",5,6.05,0,0,6,6,1,11,5,2019,2019-11-05,10,"Winter"
"Apalachicola","Green Point",1,0.99,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","Green Point",2,0.99,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","Green Point",3,1.14,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","Green Point",4,1.23,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","Green Point",5,1.4,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","Green Point",1,1.16,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","Green Point",2,1.37,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","Green Point",3,1.57,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","Green Point",4,0.91,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","Green Point",5,1.92,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","Green Point",1,1.52,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","Green Point",2,1.44,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","Green Point",3,1.09,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","Green Point",4,1.38,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","Green Point",5,1.11,0,0,0,0,0,9,17,2019,2019-09-17,9,"Summer"
"Apalachicola","Hotel Bar",1,1.85,0,0,12,12,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",2,1.44,0,0,4,4,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",3,1.72,0,0,6,6,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",4,2.91,0,0,37,37,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",5,1.81,0,0,5,5,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",1,0.64,0,0,5,5,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",2,1.08,0,0,4,4,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",3,0.88,0,0,5,5,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",4,1.27,0,0,1,1,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",5,1.19,0,0,9,9,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",1,1.76,0,0,6,6,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",2,1.84,0,0,7,7,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",3,1.99,0,0,2,2,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",4,4.08,0,0,21,21,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",5,2.46,0,0,14,14,2,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",1,1.3,0,0,0,0,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",2,0.79,0,0,1,1,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",3,1.92,0,0,4,4,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",4,1.11,0,0,0,0,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",5,2.11,0,0,2,2,3,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",1,1.34,0,0,20,20,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",2,2.25,0,0,5,5,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",3,0.88,0,1,3,4,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",4,1.98,0,0,32,32,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",5,2.28,0,0,2,2,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",1,1.29,0,0,1,1,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",2,0.94,0,0,2,2,2,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",3,1.14,0,0,3,3,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",4,1.44,0,0,1,1,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",5,0.99,0,0,2,2,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",1,0.73,0,0,3,3,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",2,0.6,0,0,0,0,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",3,0.84,0,0,2,2,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",4,1.91,0,0,1,1,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",5,1.78,0,0,2,2,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",1,1.08,0,0,0,0,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",2,1.88,0,0,2,2,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",3,2.27,0,0,1,1,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",4,0.88,0,0,1,1,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",5,0.82,0,0,0,0,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",1,2.41,0,0,8,8,2,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",2,2.97,0,0,3,3,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",3,3.08,0,0,9,9,0,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",4,2.91,0,0,6,6,1,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Hotel Bar",5,2.61,0,0,3,3,2,10,31,2019,2019-10-31,10,"Winter"
"Apalachicola","Lighthouse",1,1.2,0,0,1,1,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",2,1.06,0,0,4,4,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",3,1.9,0,0,4,4,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",4,0.89,0,1,4,5,2,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",5,1.23,0,0,3,3,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",1,1.7,0,0,6,6,2,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",2,1.3,0,0,5,5,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",3,5.12,0,0,8,8,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",4,3.28,0,0,13,13,8,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",5,2.25,0,1,9,10,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",1,2.88,0,0,7,7,2,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",2,1.98,0,0,3,3,3,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",3,2.47,0,1,2,3,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",4,3.42,0,0,4,4,2,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",5,2.06,0,0,2,2,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",1,0.99,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",2,0.72,0,0,1,1,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",3,3.47,0,0,2,2,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",4,0.96,0,0,0,0,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",5,1.46,0,0,2,2,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",1,1.68,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",2,1.37,0,0,0,0,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",3,0.9,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",4,2.64,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",5,1.8,0,0,2,2,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",1,2.93,0,0,6,6,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",2,2.05,0,0,2,2,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",3,1.91,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",4,2.12,0,0,1,1,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Lighthouse",5,3.41,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Little Gully",1,0.66,0,0,0,0,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",2,0.99,0,0,1,1,1,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",3,0.99,0,0,1,1,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",4,0.49,0,0,2,2,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",5,0.65,0,0,0,0,1,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",1,1.75,0,0,1,1,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",2,3.15,0,0,1,1,1,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",3,2.24,0,0,1,1,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",4,1.27,0,0,1,1,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",5,2.55,0,0,13,13,1,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",1,0.61,0,0,0,0,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",2,0.39,0,0,0,0,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",3,0.64,0,0,0,0,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",4,1.07,0,0,1,1,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",5,0.88,0,0,0,0,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",1,0.68,0,0,0,0,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",2,0.55,0,0,1,1,1,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",3,1.87,0,0,2,2,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",4,1.03,0,0,5,5,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",5,1.11,0,0,1,1,1,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",1,1.46,0,0,4,4,1,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",2,1.75,0,0,4,4,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",3,1.42,0,0,0,0,1,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",4,1.91,0,0,0,0,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",5,1.85,0,0,6,6,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",1,1.33,0,0,4,4,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",2,0.71,0,0,2,2,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",3,1.13,0,0,2,2,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",4,0.43,0,0,1,1,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Little Gully",5,0.63,0,0,0,0,0,12,10,2019,2019-12-10,10,"Winter"
"Apalachicola","Normans Bar",1,0.55,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",2,1.23,0,0,2,2,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",3,2.25,0,0,2,2,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",4,0.65,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",5,0.68,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",1,2.81,0,0,1,1,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",2,2.28,0,0,4,4,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",3,4.05,0,0,3,3,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",4,1.73,0,0,3,3,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",5,2.61,0,0,1,1,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",1,1.37,0,0,0,0,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",2,0.9,0,0,3,3,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",3,1.11,0,0,0,0,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",4,1.69,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",5,2.03,0,0,2,2,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",1,0.77,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",2,0.6,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",3,0.6,0,0,1,1,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",4,0.37,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",5,0.83,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",1,0.63,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",2,0.63,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",3,0.81,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",4,2.24,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",5,1.16,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",1,1.88,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",2,1.69,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",3,1.47,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",4,2.21,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",5,2.38,0,0,0,0,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",1,1.39,0,1,9,10,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",2,0.78,0,1,10,11,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",3,1.8,0,4,14,18,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",4,0.41,0,0,4,4,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",5,1.34,0,3,14,17,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",1,3.25,0,7,14,21,1,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",2,1.47,0,3,6,9,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",3,1.02,0,2,12,14,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",4,1.5,0,1,28,29,0,11,11,2019,2019-11-11,10,"Winter"
"Apalachicola","Normans Bar",5,1.11,0,1,7,8,1,11,11,2019,2019-11-11,10,"Winter"
